Time ID,070,071,072,073,074,075,076,077,078,079,080
 03:20:00  15/01/17,3.39,3.50,3.39,3.39,3.50,3.61,3.11,1.39,3.22,3.28,3.72
 03:30:00  15/01/17,3.78,3.50,3.72,4.78,3.50,3.61,3.89,0.72,2.89,5.72,4.11
 03:40:00  15/01/17,3.78,3.50,3.72,4.78,3.50,3.61,3.89,0.72,2.89,5.72,4.11
 03:50:00  15/01/17,3.78,3.50,3.72,4.78,3.50,3.61,3.89,0.72,2.89,5.72,4.11
 04:00:00  15/01/17,3.28,3.50,3.39,3.28,3.50,3.28,3.89,0.39,3.50,3.50,3.28
 04:10:00  15/01/17,3.28,3.50,3.39,3.28,3.50,3.28,3.89,0.39,3.50,3.50,3.28
 04:20:00  15/01/17,3.28,3.50,3.39,3.28,3.50,3.28,3.89,0.39,3.50,3.50,3.28
 04:30:00  15/01/17,3.28,3.50,3.39,3.28,3.50,3.28,3.39,1.50,4.11,3.89,3.28
 04:40:00  15/01/17,3.28,3.50,3.39,3.28,3.50,3.28,3.39,1.50,4.11,3.89,3.28
 04:50:00  15/01/17,3.28,3.50,3.39,3.28,3.50,3.28,3.39,1.50,4.11,3.89,3.28
 05:00:00  15/01/17,3.28,3.50,3.39,3.28,3.50,4.00,3.39,1.22,3.50,3.39,5.00
 05:10:00  15/01/17,3.28,3.50,3.39,3.28,3.50,4.00,3.39,1.22,3.50,3.39,5.00
 05:20:00  15/01/17,3.28,3.50,3.39,3.28,3.50,4.00,3.39,1.22,3.50,3.39,5.00
 05:30:00  15/01/17,4.61,4.11,4.50,3.28,3.50,3.39,3.00,0.89,3.50,3.11,3.22
 05:40:00  15/01/17,4.61,4.11,4.50,3.28,3.50,3.39,3.00,0.89,3.50,3.11,3.22
 05:50:00  15/01/17,4.61,4.11,4.50,3.28,3.50,3.39,3.00,0.89,3.50,3.11,3.22
 06:00:00  15/01/17,3.39,3.39,3.39,3.61,4.11,3.39,3.00,2.11,3.50,2.78,2.89
 06:10:00  15/01/17,3.39,3.39,3.39,3.61,4.11,3.39,3.00,2.11,3.50,2.78,2.89
 06:20:00  15/01/17,3.39,3.39,3.39,3.61,4.11,3.39,3.00,2.11,3.50,2.78,2.89
 06:30:00  15/01/17,7.78,3.72,3.72,6.00,5.78,5.00,5.22,0.78,3.22,3.72,3.50
 06:40:00  15/01/17,7.78,3.72,3.72,6.00,5.78,5.00,5.22,0.78,3.22,3.72,3.50
 06:50:00  15/01/17,7.78,3.72,3.72,6.00,5.78,5.00,5.22,0.78,3.22,3.72,3.50
 07:00:00  15/01/17,4.00,3.39,3.28,6.00,5.78,5.72,6.11,1.89,3.72,5.50,4.39
 07:10:00  15/01/17,4.00,3.39,3.28,6.00,5.78,5.72,6.11,1.89,3.72,5.50,4.39
 07:20:00  15/01/17,4.00,3.39,3.28,6.00,5.78,5.72,6.11,1.89,3.72,5.50,4.39
 07:30:00  15/01/17,3.61,3.39,3.28,3.72,4.39,4.72,3.50,6.72,10.22,9.22,10.11
 07:40:00  15/01/17,3.61,3.39,3.28,3.72,4.39,4.72,3.50,6.72,10.22,9.22,10.11
 07:50:00  15/01/17,3.61,3.39,3.28,3.72,4.39,4.72,3.50,6.72,10.22,9.22,10.11
 08:00:00  15/01/17,3.00,3.39,3.28,3.11,3.22,3.39,3.22,3.50,4.39,3.11,2.89
 08:10:00  15/01/17,3.00,3.39,3.28,3.11,3.22,3.39,3.22,3.50,4.39,3.11,2.89
 08:20:00  15/01/17,3.00,3.39,3.28,3.11,3.22,3.39,3.22,3.50,4.39,3.11,2.89
 08:30:00  15/01/17,3.28,3.39,3.28,4.39,3.22,3.39,3.22,1.00,4.39,3.11,3.28
 08:40:00  15/01/17,3.28,3.39,3.28,4.39,3.22,3.39,3.22,1.00,4.39,3.11,3.28
 08:50:00  15/01/17,3.28,3.39,3.28,4.39,3.22,3.39,3.22,1.00,4.39,3.11,3.28
 09:00:00  15/01/17,4.00,3.39,3.28,3.28,3.22,3.39,3.61,0.72,3.28,3.11,3.72
 09:10:00  15/01/17,4.00,3.39,3.28,3.28,3.22,3.39,3.61,0.72,3.28,3.11,3.72
 09:20:00  15/01/17,4.00,3.39,3.28,3.28,3.22,3.39,3.61,0.72,3.28,3.11,3.72
 09:30:00  15/01/17,3.39,3.39,3.61,4.00,3.89,3.72,4.00,1.39,4.50,3.50,3.39
 09:40:00  15/01/17,3.39,3.39,3.61,4.00,3.89,3.72,4.00,1.39,4.50,3.50,3.39
 09:50:00  15/01/17,3.39,3.39,3.61,4.00,3.89,3.72,4.00,1.39,4.50,3.50,3.39
 10:00:00  15/01/17,4.11,3.39,4.39,3.61,3.00,3.39,3.50,1.00,3.28,4.00,4.22
 10:10:00  15/01/17,4.11,3.39,4.39,3.61,3.00,3.39,3.50,1.00,3.28,4.00,4.22
 10:20:00  15/01/17,4.11,3.39,4.39,3.61,3.00,3.39,3.50,1.00,3.28,4.00,4.22
 10:30:00  15/01/17,3.28,3.39,3.61,3.22,3.28,3.39,3.50,1.00,3.28,3.61,3.78
 10:40:00  15/01/17,3.28,3.39,3.61,3.22,3.28,3.39,3.50,1.00,3.28,3.61,3.78
 10:50:00  15/01/17,3.28,3.39,3.61,3.22,3.28,3.39,3.50,1.00,3.28,3.61,3.78
 11:00:00  15/01/17,3.72,3.89,3.61,3.22,4.50,3.39,3.22,1.00,3.61,3.61,3.22
 11:10:00  15/01/17,3.72,3.89,3.61,3.22,4.50,3.39,3.22,1.00,3.61,3.61,3.22
 11:20:00  15/01/17,3.72,3.89,3.61,3.22,4.50,3.39,3.22,1.00,3.61,3.61,3.22
 11:30:00  15/01/17,3.72,3.89,3.61,3.72,3.72,4.22,4.28,1.00,3.61,3.61,3.22
 11:40:00  15/01/17,3.72,3.89,3.61,3.72,3.72,4.22,4.28,1.00,3.61,3.61,3.22
 11:50:00  15/01/17,3.72,3.89,3.61,3.72,3.72,4.22,4.28,1.00,3.61,3.61,3.22
 12:00:00  15/01/17,3.72,3.39,3.61,4.22,3.39,3.22,3.50,1.72,3.28,5.78,4.22
 12:10:00  15/01/17,3.72,3.39,3.61,4.22,3.39,3.22,3.50,1.72,3.28,5.78,4.22
 12:20:00  15/01/17,3.72,3.39,3.61,4.22,3.39,3.22,3.50,1.72,3.28,5.78,4.22
 12:30:00  15/01/17,3.72,3.39,3.28,3.28,3.72,3.22,3.50,1.28,3.61,3.28,4.22
 12:40:00  15/01/17,3.72,3.39,3.28,3.28,3.72,3.22,3.50,1.28,3.61,3.28,4.22
 12:50:00  15/01/17,3.72,3.39,3.28,3.28,3.72,3.22,3.50,1.28,3.61,3.28,4.22
 13:00:00  15/01/17,3.72,3.39,3.28,3.28,3.28,3.72,4.11,0.89,4.11,3.28,3.22
 13:10:00  15/01/17,3.72,3.39,3.28,3.28,3.28,3.72,4.11,0.89,4.11,3.28,3.22
 13:20:00  15/01/17,3.72,3.39,3.28,3.28,3.28,3.72,4.11,0.89,4.11,3.28,3.22
 13:30:00  15/01/17,3.72,3.89,4.28,3.78,3.28,3.72,3.72,6.78,9.50,7.50,8.28
 13:40:00  15/01/17,3.72,3.89,4.28,3.78,3.28,3.72,3.72,6.78,9.50,7.50,8.28
 13:50:00  15/01/17,3.72,3.89,4.28,3.78,3.28,3.72,3.72,6.78,9.50,7.50,8.28
 14:00:00  15/01/17,3.39,3.39,3.61,3.50,3.28,3.39,2.50,4.50,4.50,3.72,3.61
 14:10:00  15/01/17,3.39,3.39,3.61,3.50,3.28,3.39,2.50,4.50,4.50,3.72,3.61
 14:20:00  15/01/17,3.39,3.39,3.61,3.50,3.28,3.39,2.50,4.50,4.50,3.72,3.61
 14:30:00  15/01/17,3.39,3.39,3.61,3.50,4.11,3.39,3.28,1.28,3.22,3.22,3.28
 14:40:00  15/01/17,3.39,3.39,3.61,3.50,4.11,3.39,3.28,1.28,3.22,3.22,3.28
 14:50:00  15/01/17,3.39,3.39,3.61,3.50,4.11,3.39,3.28,1.28,3.22,3.22,3.28
 15:00:00  15/01/17,3.39,3.39,4.39,3.50,3.78,4.39,4.11,1.00,3.22,3.89,3.28
 15:10:00  15/01/17,3.39,3.39,4.39,3.50,3.78,4.39,4.11,1.00,3.22,3.89,3.28
 15:20:00  15/01/17,3.39,3.39,4.39,3.50,3.78,4.39,4.11,1.00,3.22,3.89,3.28
 15:30:00  15/01/17,4.61,4.39,4.39,6.28,6.00,5.11,5.50,1.00,4.11,4.50,3.72
 15:40:00  15/01/17,4.61,4.39,4.39,6.28,6.00,5.11,5.50,1.00,4.11,4.50,3.72
 15:50:00  15/01/17,4.61,4.39,4.39,6.28,6.00,5.11,5.50,1.00,4.11,4.50,3.72
 16:00:00  15/01/17,3.61,3.28,3.22,3.22,6.61,4.00,3.78,0.11,3.61,3.72,4.39
 16:10:00  15/01/17,3.61,3.28,3.22,3.22,6.61,4.00,3.78,0.11,3.61,3.72,4.39
 16:20:00  15/01/17,3.61,3.28,3.22,3.22,6.61,4.00,3.78,0.11,3.61,3.72,4.39
 16:30:00  15/01/17,3.61,3.28,3.22,3.22,3.61,3.22,3.39,1.00,3.61,3.22,3.39
 16:40:00  15/01/17,3.61,3.28,3.22,3.22,3.61,3.22,3.39,1.00,3.61,3.22,3.39
 16:50:00  15/01/17,3.61,3.28,3.22,3.22,3.61,3.22,3.39,1.00,3.61,3.22,3.39
 17:00:00  15/01/17,3.61,3.28,3.22,3.22,3.61,3.22,3.39,2.89,3.61,3.61,4.11
 17:10:00  15/01/17,3.61,3.28,3.22,3.22,3.61,3.22,3.39,2.89,3.61,3.61,4.11
 17:20:00  15/01/17,3.61,3.28,3.22,3.22,3.61,3.22,3.39,2.89,3.61,3.61,4.11
 17:30:00  15/01/17,3.61,3.28,3.50,3.72,3.61,3.22,2.61,1.11,3.61,3.22,2.89
 17:40:00  15/01/17,3.61,3.28,3.50,3.72,3.61,3.22,2.61,1.11,3.61,3.22,2.89
 17:50:00  15/01/17,3.61,3.28,3.50,3.72,3.61,3.22,2.61,1.11,3.61,3.22,2.89
 18:00:00  15/01/17,3.28,3.28,3.50,3.39,3.22,3.22,3.28,0.78,3.28,5.11,3.78
 18:10:00  15/01/17,3.28,3.28,3.50,3.39,3.22,3.22,3.28,0.78,3.28,5.11,3.78
 18:20:00  15/01/17,3.28,3.28,3.50,3.39,3.22,3.22,3.28,0.78,3.28,5.11,3.78
 18:30:00  15/01/17,3.28,3.28,3.50,4.78,3.50,4.22,4.22,1.28,3.28,2.78,2.61
 18:40:00  15/01/17,3.28,3.28,3.50,4.78,3.50,4.22,4.22,1.28,3.28,2.78,2.61
 18:50:00  15/01/17,3.28,3.28,3.50,4.78,3.50,4.22,4.22,1.28,3.28,2.78,2.61
 19:00:00  15/01/17,4.22,3.72,4.61,3.28,3.11,3.50,4.22,1.00,3.89,4.22,3.89
 19:10:00  15/01/17,4.22,3.72,4.61,3.28,3.11,3.50,4.22,1.00,3.89,4.22,3.89
 19:20:00  15/01/17,4.22,3.72,4.61,3.28,3.11,3.50,4.22,1.00,3.89,4.22,3.89
 19:30:00  15/01/17,3.39,3.22,3.50,3.28,3.39,3.50,3.39,6.39,10.28,8.22,8.28
 19:40:00  15/01/17,3.39,3.22,3.50,3.28,3.39,3.50,3.39,6.39,10.28,8.22,8.28
 19:50:00  15/01/17,3.39,3.22,3.50,3.28,3.39,3.50,3.39,6.39,10.28,8.22,8.28
 20:00:00  15/01/17,3.39,3.22,3.50,3.72,4.00,3.78,3.39,2.78,4.22,3.50,3.78
 20:10:00  15/01/17,3.39,3.22,3.50,3.72,4.00,3.78,3.39,2.78,4.22,3.50,3.78
 20:20:00  15/01/17,3.39,3.22,3.50,3.72,4.00,3.78,3.39,2.78,4.22,3.50,3.78
 20:30:00  15/01/17,3.89,3.61,3.50,3.39,3.72,3.78,4.78,0.78,3.11,3.50,3.11
 20:40:00  15/01/17,3.89,3.61,3.50,3.39,3.72,3.78,4.78,0.78,3.11,3.50,3.11
 20:50:00  15/01/17,3.89,3.61,3.50,3.39,3.72,3.78,4.78,0.78,3.11,3.50,3.11
 21:00:00  15/01/17,3.50,3.28,3.50,3.78,3.28,3.22,2.78,0.78,3.11,3.50,3.50
 21:10:00  15/01/17,3.50,3.28,3.50,3.78,3.28,3.22,2.78,0.78,3.11,3.50,3.50
 21:20:00  15/01/17,3.50,3.28,3.50,3.78,3.28,3.22,2.78,0.78,3.11,3.50,3.50
 21:30:00  15/01/17,3.22,3.28,3.50,3.28,3.61,3.22,3.11,0.78,4.11,4.11,3.50
 21:40:00  15/01/17,3.22,3.28,3.50,3.28,3.61,3.22,3.11,0.78,4.11,4.11,3.50
 21:50:00  15/01/17,3.22,3.28,3.50,3.28,3.61,3.22,3.11,0.78,4.11,4.11,3.50
 22:00:00  15/01/17,3.22,3.28,3.50,4.61,3.61,4.11,4.22,1.22,3.72,3.28,3.50
 22:10:00  15/01/17,3.22,3.28,3.50,4.61,3.61,4.11,4.22,1.22,3.72,3.28,3.50
 22:20:00  15/01/17,3.22,3.28,3.50,4.61,3.61,4.11,4.22,1.22,3.72,3.28,3.50
 22:30:00  15/01/17,4.22,3.89,4.28,3.28,2.89,3.28,3.28,0.78,3.39,3.28,3.50
 22:40:00  15/01/17,4.22,3.89,4.28,3.28,2.89,3.28,3.28,0.78,3.39,3.28,3.50
 22:50:00  15/01/17,4.22,3.89,4.28,3.28,2.89,3.28,3.28,0.78,3.39,3.28,3.50
 23:00:00  15/01/17,3.50,3.28,3.61,3.28,3.50,3.28,3.28,0.39,3.72,3.28,3.89
 23:10:00  15/01/17,3.50,3.28,3.61,3.28,3.50,3.28,3.28,0.39,3.72,3.28,3.89
 23:20:00  15/01/17,3.50,3.28,3.61,3.28,3.50,3.28,3.28,0.39,3.72,3.28,3.89
 23:30:00  15/01/17,3.50,3.28,3.61,3.61,4.00,3.89,3.78,1.11,3.72,3.28,3.28
 23:40:00  15/01/17,3.50,3.28,3.61,3.61,4.00,3.89,3.78,1.11,3.72,3.28,3.28
 23:50:00  15/01/17,3.50,3.28,3.61,3.61,4.00,3.89,3.78,1.11,3.72,3.28,3.28
 00:00:00  16/01/17,3.50,3.28,3.61,3.61,3.50,3.28,3.39,2.39,2.78,4.50,3.72
 00:10:00  16/01/17,3.50,3.28,3.61,3.61,3.50,3.28,3.39,2.39,2.78,4.50,3.72
 00:20:00  16/01/17,3.50,3.28,3.61,3.61,3.50,3.28,3.39,2.39,2.78,4.50,3.72
 00:30:00  16/01/17,3.50,3.28,3.61,3.61,3.50,3.28,2.89,2.00,3.72,3.50,2.89
 00:40:00  16/01/17,3.50,3.28,3.61,3.61,3.50,3.28,2.89,2.00,3.72,3.50,2.89
 00:50:00  16/01/17,3.50,3.28,3.61,3.61,3.50,3.28,2.89,2.00,3.72,3.50,2.89
 01:00:00  16/01/17,3.50,3.28,3.61,3.61,3.50,3.28,3.72,1.50,4.78,5.00,3.72
 01:10:00  16/01/17,3.50,3.28,3.61,3.61,3.50,3.28,3.72,1.50,4.78,5.00,3.72
 01:20:00  16/01/17,3.50,3.28,3.61,3.61,3.50,3.28,3.72,1.50,4.78,5.00,3.72
 01:30:00  16/01/17,3.50,3.28,3.61,4.50,3.50,4.00,3.72,0.11,3.72,3.78,4.11
 01:40:00  16/01/17,3.50,3.28,3.61,4.50,3.50,4.00,3.72,0.11,3.72,3.78,4.11
 01:50:00  16/01/17,3.50,3.28,3.61,4.50,3.50,4.00,3.72,0.11,3.72,3.78,4.11
 02:00:00  16/01/17,4.11,3.78,4.22,3.61,3.00,3.72,3.72,0.72,3.72,3.39,3.28
 02:10:00  16/01/17,4.11,3.78,4.22,3.61,3.00,3.72,3.72,0.72,3.72,3.39,3.28
 02:20:00  16/01/17,4.11,3.78,4.22,3.61,3.00,3.72,3.72,0.72,3.72,3.39,3.28
 02:30:00  16/01/17,3.39,3.39,3.61,3.22,3.39,3.39,3.72,1.39,3.72,3.11,3.28
 02:40:00  16/01/17,3.39,3.39,3.61,3.22,3.39,3.39,3.72,1.39,3.72,3.11,3.28
 02:50:00  16/01/17,3.39,3.39,3.61,3.22,3.39,3.39,3.72,1.39,3.72,3.11,3.28
 03:00:00  16/01/17,3.39,3.39,3.28,3.22,3.72,3.72,3.72,1.00,3.72,3.61,3.28
 03:10:00  16/01/17,3.39,3.39,3.28,3.22,3.72,3.72,3.72,1.00,3.72,3.61,3.28
 03:20:00  16/01/17,3.39,3.39,3.28,3.22,3.72,3.72,3.72,1.00,3.72,3.61,3.28
 03:30:00  16/01/17,3.72,3.39,3.61,3.22,3.39,3.28,3.72,1.00,2.78,5.78,4.11
 03:40:00  16/01/17,3.72,3.39,3.61,3.22,3.39,3.28,3.72,1.00,2.78,5.78,4.11
 03:50:00  16/01/17,3.72,3.39,3.61,3.22,3.39,3.28,3.72,1.00,2.78,5.78,4.11
 04:00:00  16/01/17,3.72,3.39,3.61,3.22,3.39,3.28,2.72,1.50,3.61,3.72,3.00
 04:10:00  16/01/17,3.72,3.39,3.61,3.22,3.39,3.28,2.72,1.50,3.61,3.72,3.00
 04:20:00  16/01/17,3.72,3.39,3.61,3.22,3.39,3.28,2.72,1.50,3.61,3.72,3.00
 04:30:00  16/01/17,2.89,3.39,3.00,3.22,3.78,3.28,3.22,0.72,4.22,3.72,3.39
 04:40:00  16/01/17,2.89,3.39,3.00,3.22,3.78,3.28,3.22,0.72,4.22,3.72,3.39
 04:50:00  16/01/17,2.89,3.39,3.00,3.22,3.78,3.28,3.22,0.72,4.22,3.72,3.39
 05:00:00  16/01/17,3.28,3.39,3.50,4.22,3.39,3.78,3.72,0.22,3.50,3.72,4.22
 05:10:00  16/01/17,3.28,3.39,3.50,4.22,3.39,3.78,3.72,0.22,3.50,3.72,4.22
 05:20:00  16/01/17,3.28,3.39,3.50,4.22,3.39,3.78,3.72,0.22,3.50,3.72,4.22
 05:30:00  16/01/17,4.72,4.28,4.61,3.28,3.39,3.50,3.39,0.22,3.50,3.11,2.78
 05:40:00  16/01/17,4.72,4.28,4.61,3.28,3.39,3.50,3.39,0.22,3.50,3.11,2.78
 05:50:00  16/01/17,4.72,4.28,4.61,3.28,3.39,3.50,3.39,0.22,3.50,3.11,2.78
 06:00:00  16/01/17,3.22,3.50,3.39,3.28,3.39,3.50,3.39,1.39,3.50,3.11,2.78
 06:10:00  16/01/17,3.22,3.50,3.39,3.28,3.39,3.50,3.39,1.39,3.50,3.11,2.78
 06:20:00  16/01/17,3.22,3.50,3.39,3.28,3.39,3.50,3.39,1.39,3.50,3.11,2.78
 06:30:00  16/01/17,7.78,3.50,3.39,5.72,5.50,4.89,5.11,1.39,3.50,3.72,3.11
 06:40:00  16/01/17,7.78,3.50,3.39,5.72,5.50,4.89,5.11,1.39,3.50,3.72,3.11
 06:50:00  16/01/17,7.78,3.50,3.39,5.72,5.50,4.89,5.11,1.39,3.50,3.72,3.11
 07:00:00  16/01/17,3.61,3.50,3.39,6.72,6.39,5.61,6.11,1.39,3.50,5.22,3.89
 07:10:00  16/01/17,3.61,3.50,3.39,6.72,6.39,5.61,6.11,1.39,3.50,5.22,3.89
 07:20:00  16/01/17,3.61,3.50,3.39,6.72,6.39,5.61,6.11,1.39,3.50,5.22,3.89
 07:30:00  16/01/17,3.61,3.50,3.39,3.78,4.22,5.61,6.11,9.22,10.11,9.89,10.28
 07:40:00  16/01/17,3.61,3.50,3.39,3.78,4.22,5.61,6.11,9.22,10.11,9.89,10.28
 07:50:00  16/01/17,3.61,3.50,3.39,3.78,4.22,5.61,6.11,9.22,10.11,9.89,10.28
 08:00:00  16/01/17,3.28,3.22,3.39,3.22,3.39,3.50,4.11,0.11,3.89,3.28,3.00
 08:10:00  16/01/17,3.28,3.22,3.39,3.22,3.39,3.50,4.11,0.11,3.89,3.28,3.00
 08:20:00  16/01/17,3.28,3.22,3.39,3.22,3.39,3.50,4.11,0.11,3.89,3.28,3.00
 08:30:00  16/01/17,3.28,3.22,3.39,3.22,3.39,3.50,3.22,0.72,3.89,5.00,3.00
 08:40:00  16/01/17,3.28,3.22,3.39,3.22,3.39,3.50,3.22,0.72,3.89,5.00,3.00
 08:50:00  16/01/17,3.28,3.22,3.39,3.22,3.39,3.50,3.22,0.72,3.89,5.00,3.00
 09:00:00  16/01/17,3.61,3.22,3.39,3.22,3.00,3.50,3.22,0.72,3.22,3.39,3.28
 09:10:00  16/01/17,3.61,3.22,3.39,3.22,3.00,3.50,3.22,0.72,3.22,3.39,3.28
 09:20:00  16/01/17,3.61,3.22,3.39,3.22,3.00,3.50,3.22,0.72,3.22,3.39,3.28
 09:30:00  16/01/17,3.28,3.22,3.39,3.22,3.39,3.22,3.22,1.89,4.39,3.78,3.28
 09:40:00  16/01/17,3.28,3.22,3.39,3.22,3.39,3.22,3.22,1.89,4.39,3.78,3.28
 09:50:00  16/01/17,3.28,3.22,3.39,3.22,3.39,3.22,3.22,1.89,4.39,3.78,3.28
 10:00:00  16/01/17,3.28,3.72,5.22,3.22,4.00,3.22,3.22,0.78,3.11,3.00,3.28
 10:10:00  16/01/17,3.28,3.72,5.22,3.22,4.00,3.22,3.22,0.78,3.11,3.00,3.28
 10:20:00  16/01/17,3.28,3.72,5.22,3.22,4.00,3.22,3.22,0.78,3.11,3.00,3.28
 10:30:00  16/01/17,3.28,3.72,3.11,3.22,3.50,3.50,3.22,0.78,3.11,3.00,3.28
 10:40:00  16/01/17,3.28,3.72,3.11,3.22,3.50,3.50,3.22,0.78,3.11,3.00,3.28
 10:50:00  16/01/17,3.28,3.72,3.11,3.22,3.50,3.50,3.22,0.78,3.11,3.00,3.28
 11:00:00  16/01/17,3.28,3.39,3.11,4.78,3.50,3.50,3.22,1.61,3.61,4.28,3.61
 11:10:00  16/01/17,3.28,3.39,3.11,4.78,3.50,3.50,3.22,1.61,3.61,4.28,3.61
 11:20:00  16/01/17,3.28,3.39,3.11,4.78,3.50,3.50,3.22,1.61,3.61,4.28,3.61
 11:30:00  16/01/17,3.28,3.39,3.11,3.61,3.78,4.39,4.11,0.78,3.61,3.72,3.22
 11:40:00  16/01/17,3.28,3.39,3.11,3.61,3.78,4.39,4.11,0.78,3.61,3.72,3.22
 11:50:00  16/01/17,3.28,3.39,3.11,3.61,3.78,4.39,4.11,0.78,3.61,3.72,3.22
 12:00:00  16/01/17,3.89,3.78,3.39,3.28,3.22,3.50,3.78,0.78,3.28,5.61,3.61
 12:10:00  16/01/17,3.89,3.78,3.39,3.28,3.22,3.50,3.78,0.78,3.28,5.61,3.61
 12:20:00  16/01/17,3.89,3.78,3.39,3.28,3.22,3.50,3.78,0.78,3.28,5.61,3.61
 12:30:00  16/01/17,3.61,3.50,3.00,3.28,3.22,3.50,3.78,0.78,3.28,2.89,3.61
 12:40:00  16/01/17,3.61,3.50,3.00,3.28,3.22,3.50,3.78,0.78,3.28,2.89,3.61
 12:50:00  16/01/17,3.61,3.50,3.00,3.28,3.22,3.50,3.78,0.78,3.28,2.89,3.61
 13:00:00  16/01/17,3.61,3.50,3.50,3.28,3.50,3.50,3.50,1.78,4.00,3.28,3.61
 13:10:00  16/01/17,3.61,3.50,3.50,3.28,3.50,3.50,3.50,1.78,4.00,3.28,3.61
 13:20:00  16/01/17,3.61,3.50,3.50,3.28,3.50,3.50,3.50,1.78,4.00,3.28,3.61
 13:30:00  16/01/17,3.61,3.50,4.50,3.28,4.11,3.50,3.50,7.11,9.39,8.11,8.11
 13:40:00  16/01/17,3.61,3.50,4.50,3.28,4.11,3.50,3.50,7.11,9.39,8.11,8.11
 13:50:00  16/01/17,3.61,3.50,4.50,3.28,4.11,3.50,3.50,7.11,9.39,8.11,8.11
 14:00:00  16/01/17,3.61,3.50,3.28,3.28,3.50,3.50,3.11,0.78,4.00,3.78,3.11
 14:10:00  16/01/17,3.61,3.50,3.28,3.28,3.50,3.50,3.11,0.78,4.00,3.78,3.11
 14:20:00  16/01/17,3.61,3.50,3.28,3.28,3.50,3.50,3.11,0.78,4.00,3.78,3.11
 14:30:00  16/01/17,3.28,3.50,3.28,4.39,3.50,3.50,3.11,0.78,3.39,3.28,3.11
 14:40:00  16/01/17,3.28,3.50,3.28,4.39,3.50,3.50,3.11,0.78,3.39,3.28,3.11
 14:50:00  16/01/17,3.28,3.50,3.28,4.39,3.50,3.50,3.11,0.78,3.39,3.28,3.11
 15:00:00  16/01/17,3.78,3.50,3.72,3.50,3.89,4.28,4.00,0.78,3.39,3.28,3.50
 15:10:00  16/01/17,3.78,3.50,3.72,3.50,3.89,4.28,4.00,0.78,3.39,3.28,3.50
 15:20:00  16/01/17,3.78,3.50,3.72,3.50,3.89,4.28,4.00,0.78,3.39,3.28,3.50
 15:30:00  16/01/17,4.50,3.89,4.00,6.22,5.89,5.50,5.89,0.78,3.89,3.28,3.50
 15:40:00  16/01/17,4.50,3.89,4.00,6.22,5.89,5.50,5.89,0.78,3.89,3.28,3.50
 15:50:00  16/01/17,4.50,3.89,4.00,6.22,5.89,5.50,5.89,0.78,3.89,3.28,3.50
 16:00:00  16/01/17,3.39,3.39,3.50,6.22,5.89,4.89,4.50,1.72,3.61,3.28,3.50
 16:10:00  16/01/17,3.39,3.39,3.50,6.22,5.89,4.89,4.50,1.72,3.61,3.28,3.50
 16:20:00  16/01/17,3.39,3.39,3.50,6.22,5.89,4.89,4.50,1.72,3.61,3.28,3.50
 16:30:00  16/01/17,3.39,3.39,3.50,3.50,3.50,3.39,3.50,0.89,3.61,3.28,3.50
 16:40:00  16/01/17,3.39,3.39,3.50,3.50,3.50,3.39,3.50,0.89,3.61,3.28,3.50
 16:50:00  16/01/17,3.39,3.39,3.50,3.50,3.50,3.39,3.50,0.89,3.61,3.28,3.50
 17:00:00  16/01/17,4.00,3.39,3.50,3.50,3.50,3.39,3.50,0.39,3.61,4.11,4.00
 17:10:00  16/01/17,4.00,3.39,3.50,3.50,3.50,3.39,3.50,0.39,3.61,4.11,4.00
 17:20:00  16/01/17,4.00,3.39,3.50,3.50,3.50,3.39,3.50,0.39,3.61,4.11,4.00
 17:30:00  16/01/17,3.28,3.39,3.50,5.00,4.28,3.39,3.50,0.39,3.28,3.72,3.11
 17:40:00  16/01/17,3.28,3.39,3.50,5.00,4.28,3.39,3.50,0.39,3.28,3.72,3.11
 17:50:00  16/01/17,3.28,3.39,3.50,5.00,4.28,3.39,3.50,0.39,3.28,3.72,3.11
 18:00:00  16/01/17,3.28,3.39,3.50,3.11,3.28,3.39,3.50,2.50,3.72,5.28,4.22
 18:10:00  16/01/17,3.28,3.39,3.50,3.11,3.28,3.39,3.50,2.50,3.72,5.28,4.22
 18:20:00  16/01/17,3.28,3.39,3.50,3.11,3.28,3.39,3.50,2.50,3.72,5.28,4.22
 18:30:00  16/01/17,3.28,3.39,3.50,3.11,3.28,3.39,3.50,1.50,3.39,3.72,3.72
 18:40:00  16/01/17,3.28,3.39,3.50,3.11,3.28,3.39,3.50,1.50,3.39,3.72,3.72
 18:50:00  16/01/17,3.28,3.39,3.50,3.11,3.28,3.39,3.50,1.50,3.39,3.72,3.72
 19:00:00  16/01/17,4.28,3.78,4.28,3.39,3.28,3.72,3.22,1.00,3.78,4.00,3.11
 19:10:00  16/01/17,4.28,3.78,4.28,3.39,3.28,3.72,3.22,1.00,3.78,4.00,3.11
 19:20:00  16/01/17,4.28,3.78,4.28,3.39,3.28,3.72,3.22,1.00,3.78,4.00,3.11
 19:30:00  16/01/17,3.61,3.28,3.50,3.39,3.28,3.72,4.28,7.50,10.50,8.00,8.11
 19:40:00  16/01/17,3.61,3.28,3.50,3.39,3.28,3.72,4.28,7.50,10.50,8.00,8.11
 19:50:00  16/01/17,3.61,3.28,3.50,3.39,3.28,3.72,4.28,7.50,10.50,8.00,8.11
 20:00:00  16/01/17,3.61,3.28,3.50,3.72,3.00,4.00,4.28,0.39,3.78,3.50,3.39
