Hour;kWh
10.00.00;325,76
11.00.00;324,07
12.00.00;335,23
13.00.00;335,74
14.00.00;342,88
15.00.00;333,52
16.00.00;325,31
17.00.00;322,92
18.00.00;317,68
19.00.00;330,86
20.00.00;309,83
21.00.00;254,81
22.00.00;209,25
23.00.00;185,17
00.00.00;199,78
01.00.00;263,89
02.00.00;309,29
03.00.00;317,93
04.00.00;378,41
05.00.00;363,28
06.00.00;355,83
07.00.00;448,24
08.00.00;460,41
09.00.00;424,76
10.00.00;428,20
11.00.00;419,45
12.00.00;433,35
13.00.00;417,44
14.00.00;427,63
15.00.00;401,13
16.00.00;383,94
17.00.00;377,50
18.00.00;374,03
19.00.00;370,46
20.00.00;332,41
21.00.00;275,76
22.00.00;236,50
23.00.00;204,93
00.00.00;208,58
01.00.00;296,39
02.00.00;326,22
03.00.00;317,09
04.00.00;350,22
05.00.00;313,43
06.00.00;342,13
07.00.00;436,97
08.00.00;443,32
09.00.00;425,60
10.00.00;422,59
11.00.00;428,04
12.00.00;437,01
13.00.00;428,62
14.00.00;428,79
15.00.00;410,41
16.00.00;393,36
17.00.00;378,40
18.00.00;379,25
19.00.00;366,51
20.00.00;331,80
21.00.00;274,27
22.00.00;229,61
23.00.00;199,97
00.00.00;207,21
01.00.00;262,93
02.00.00;305,74
03.00.00;282,45
04.00.00;324,61
05.00.00;337,78
06.00.00;373,81
07.00.00;427,52
08.00.00;408,20
09.00.00;443,86
10.00.00;425,76
11.00.00;437,84
12.00.00;419,85
13.00.00;429,06
14.00.00;404,37
15.00.00;437,07
16.00.00;399,46
17.00.00;386,74
18.00.00;374,49
19.00.00;365,06
20.00.00;332,18
21.00.00;271,06
22.00.00;221,71
23.00.00;191,48
00.00.00;315,90
01.00.00;299,90
02.00.00;281,92
03.00.00;290,85
04.00.00;350,11
05.00.00;319,64
06.00.00;333,52
07.00.00;447,25
08.00.00;452,83
09.00.00;429,08
10.00.00;455,71
11.00.00;462,90
12.00.00;412,32
13.00.00;457,57
14.00.00;458,86
15.00.00;436,00
16.00.00;410,71
17.00.00;387,30
18.00.00;389,13
19.00.00;363,43
20.00.00;336,36
21.00.00;263,97
22.00.00;218,58
23.00.00;189,87
00.00.00;289,00
01.00.00;315,00
02.00.00;316,47
03.00.00;329,68
04.00.00;384,62
05.00.00;360,78
06.00.00;406,17
07.00.00;445,44
08.00.00;426,71
09.00.00;433,37
10.00.00;419,18
11.00.00;383,64
12.00.00;418,64
13.00.00;411,37
14.00.00;402,02
15.00.00;367,45
16.00.00;381,02
17.00.00;365,96
18.00.00;348,29
19.00.00;340,11
20.00.00;332,16
21.00.00;264,06
22.00.00;220,02
23.00.00;192,23
00.00.00;285,60
01.00.00;331,22
02.00.00;321,86
03.00.00;325,48
04.00.00;368,39
05.00.00;339,59
06.00.00;326,15
07.00.00;411,02
08.00.00;430,07
09.00.00;409,75
10.00.00;415,47
11.00.00;390,82
12.00.00;413,36
13.00.00;405,01
14.00.00;391,91
15.00.00;366,91
16.00.00;380,88
17.00.00;355,98
18.00.00;353,61
19.00.00;348,53
20.00.00;327,93
21.00.00;267,12
22.00.00;215,59
23.00.00;193,23
00.00.00;200,55
01.00.00;243,47
02.00.00;323,25
03.00.00;321,17
04.00.00;371,86
05.00.00;327,81
06.00.00;325,02
07.00.00;443,29
08.00.00;432,10
09.00.00;437,17
10.00.00;457,51
11.00.00;427,43
12.00.00;447,95
13.00.00;437,76
14.00.00;423,96
15.00.00;421,67
16.00.00;404,18
17.00.00;386,74
18.00.00;372,98
19.00.00;358,87
20.00.00;331,74
21.00.00;276,25
22.00.00;229,27
23.00.00;200,84
00.00.00;210,65
01.00.00;251,17
02.00.00;335,65
03.00.00;323,75
04.00.00;347,49
05.00.00;338,20
06.00.00;321,09
07.00.00;445,92
08.00.00;438,71
09.00.00;410,26
10.00.00;426,09
11.00.00;417,10
12.00.00;412,85
13.00.00;397,81
14.00.00;419,06
15.00.00;399,49
16.00.00;386,65
17.00.00;366,29
18.00.00;371,83
19.00.00;363,13
20.00.00;333,01
21.00.00;276,79
22.00.00;220,17
23.00.00;199,70
00.00.00;196,26
01.00.00;281,32
02.00.00;302,17
03.00.00;328,06
04.00.00;366,73
05.00.00;353,63
06.00.00;326,85
07.00.00;414,69
08.00.00;421,45
09.00.00;421,45
10.00.00;423,32
11.00.00;443,76
12.00.00;462,18
13.00.00;402,49
14.00.00;397,50
15.00.00;416,31
16.00.00;380,78
17.00.00;380,00
18.00.00;375,51
19.00.00;367,00
20.00.00;327,38
21.00.00;275,05
22.00.00;218,38
23.00.00;195,85
00.00.00;194,86
01.00.00;236,04
02.00.00;323,52
03.00.00;319,69
04.00.00;366,45
05.00.00;361,55
06.00.00;348,18
07.00.00;435,91
08.00.00;418,18
09.00.00;421,52
10.00.00;409,32
11.00.00;411,34
12.00.00;406,90
13.00.00;412,88
14.00.00;415,16
15.00.00;386,66
16.00.00;388,94
17.00.00;373,70
18.00.00;372,04
19.00.00;360,27
20.00.00;327,34
21.00.00;274,93
22.00.00;221,69
23.00.00;199,65
00.00.00;290,34
01.00.00;317,79
02.00.00;308,98
03.00.00;321,38
04.00.00;387,98
05.00.00;359,13
06.00.00;348,75
07.00.00;444,30
08.00.00;450,53
09.00.00;420,09
10.00.00;431,78
11.00.00;432,82
12.00.00;439,79
13.00.00;433,17
14.00.00;423,28
15.00.00;398,13
16.00.00;393,75
17.00.00;387,57
18.00.00;376,79
19.00.00;362,17
20.00.00;328,51
21.00.00;271,55
22.00.00;220,08
23.00.00;190,15
00.00.00;238,91
01.00.00;312,16
02.00.00;298,14
03.00.00;285,57
04.00.00;340,16
05.00.00;305,33
06.00.00;346,41
07.00.00;435,83
08.00.00;442,25
09.00.00;425,22
10.00.00;442,10
11.00.00;420,49
12.00.00;422,44
13.00.00;417,60
14.00.00;401,16
15.00.00;374,50
16.00.00;372,52
17.00.00;365,65
18.00.00;352,84
19.00.00;339,16
20.00.00;332,42
21.00.00;275,45
22.00.00;219,78
23.00.00;195,92
00.00.00;237,87
01.00.00;300,92
02.00.00;285,30
03.00.00;281,87
04.00.00;291,23
05.00.00;300,05
06.00.00;319,29
07.00.00;391,84
08.00.00;413,06
09.00.00;407,47
10.00.00;382,32
11.00.00;404,44
12.00.00;395,25
13.00.00;405,76
14.00.00;379,13
15.00.00;363,68
16.00.00;372,59
17.00.00;349,29
18.00.00;339,06
19.00.00;327,27
20.00.00;317,73
21.00.00;263,88
22.00.00;212,14
23.00.00;193,65
00.00.00;194,23
01.00.00;236,47
02.00.00;299,58
03.00.00;293,26
04.00.00;341,01
05.00.00;330,71
06.00.00;364,53
07.00.00;429,02
08.00.00;422,93
09.00.00;404,74
10.00.00;412,73
11.00.00;395,68
12.00.00;416,45
13.00.00;416,65
14.00.00;415,82
15.00.00;407,89
16.00.00;382,25
17.00.00;370,11
18.00.00;364,37
19.00.00;343,85
20.00.00;322,46
21.00.00;273,37
22.00.00;227,34
23.00.00;193,12
00.00.00;191,47
01.00.00;225,26
02.00.00;314,32
03.00.00;277,77
04.00.00;338,57
05.00.00;323,01
06.00.00;356,40
07.00.00;437,41
08.00.00;421,08
09.00.00;412,47
10.00.00;409,48
11.00.00;393,83
12.00.00;401,45
13.00.00;383,44
14.00.00;400,82
15.00.00;398,17
16.00.00;387,50
17.00.00;368,68
18.00.00;370,91
19.00.00;346,50
20.00.00;320,35
21.00.00;268,24
22.00.00;217,83
23.00.00;192,42
00.00.00;197,21
01.00.00;269,79
02.00.00;295,28
03.00.00;296,48
04.00.00;347,89
05.00.00;296,96
06.00.00;331,71
07.00.00;403,28
08.00.00;433,63
09.00.00;431,37
10.00.00;399,04
11.00.00;401,45
12.00.00;394,57
13.00.00;399,49
14.00.00;408,58
15.00.00;393,49
16.00.00;391,98
17.00.00;377,26
18.00.00;376,11
19.00.00;358,00
20.00.00;317,49
21.00.00;272,76
22.00.00;218,72
23.00.00;194,95
00.00.00;191,95
01.00.00;241,13
02.00.00;295,34
03.00.00;299,60
04.00.00;346,42
05.00.00;304,52
06.00.00;367,44
07.00.00;403,13
08.00.00;439,80
09.00.00;416,26
10.00.00;418,87
11.00.00;400,83
12.00.00;460,30
13.00.00;423,07
14.00.00;415,26
15.00.00;415,33
16.00.00;402,91
17.00.00;390,74
18.00.00;379,00
19.00.00;364,05
20.00.00;339,62
21.00.00;289,75
22.00.00;237,69
23.00.00;205,99
00.00.00;304,71
01.00.00;318,01
02.00.00;304,71
03.00.00;323,91
04.00.00;370,48
05.00.00;331,37
06.00.00;360,09
07.00.00;425,17
08.00.00;440,35
09.00.00;437,44
10.00.00;429,08
11.00.00;421,48
12.00.00;449,93
13.00.00;425,56
14.00.00;434,14
15.00.00;431,07
16.00.00;412,55
17.00.00;410,06
18.00.00;387,33
19.00.00;382,77
20.00.00;352,73
21.00.00;296,51
22.00.00;243,75
23.00.00;207,62
00.00.00;314,55
01.00.00;324,33
02.00.00;304,85
03.00.00;300,39
04.00.00;334,18
05.00.00;308,08
06.00.00;333,65
07.00.00;425,72
08.00.00;441,69
09.00.00;422,86
10.00.00;430,19
11.00.00;419,60
12.00.00;419,64
13.00.00;434,45
14.00.00;404,52
15.00.00;392,87
16.00.00;382,92
17.00.00;369,96
18.00.00;373,87
19.00.00;356,00
20.00.00;335,61
21.00.00;285,88
22.00.00;239,18
23.00.00;207,34
00.00.00;298,05
01.00.00;322,45
02.00.00;298,24
03.00.00;305,69
04.00.00;344,37
05.00.00;325,00
06.00.00;317,95
07.00.00;386,24
08.00.00;437,07
09.00.00;421,17
10.00.00;402,88
11.00.00;394,66
12.00.00;409,45
13.00.00;407,20
14.00.00;387,41
15.00.00;398,74
16.00.00;387,26
17.00.00;379,41
18.00.00;354,08
19.00.00;346,24
20.00.00;333,53
21.00.00;282,74
22.00.00;231,77
23.00.00;210,41
00.00.00;208,32
01.00.00;257,63
02.00.00;323,18
03.00.00;322,67
04.00.00;377,18
05.00.00;341,12
06.00.00;367,45
07.00.00;429,98
08.00.00;434,44
09.00.00;422,91
10.00.00;425,28
11.00.00;422,55
12.00.00;409,05
13.00.00;406,42
14.00.00;389,29
15.00.00;373,25
16.00.00;365,89
17.00.00;352,46
18.00.00;345,65
19.00.00;323,60
20.00.00;296,49
21.00.00;246,33
22.00.00;206,62
23.00.00;190,89
00.00.00;198,13
01.00.00;241,41
02.00.00;306,68
03.00.00;306,85
04.00.00;317,86
05.00.00;282,82
06.00.00;324,18
07.00.00;404,64
08.00.00;438,28
09.00.00;393,90
10.00.00;410,92
11.00.00;398,52
12.00.00;381,28
13.00.00;381,85
14.00.00;372,80
15.00.00;378,68
16.00.00;376,80
17.00.00;353,87
18.00.00;352,54
19.00.00;322,90
20.00.00;293,86
21.00.00;248,69
22.00.00;236,63
23.00.00;212,69
00.00.00;214,50
01.00.00;296,69
02.00.00;333,14
03.00.00;319,51
04.00.00;336,69
05.00.00;341,11
06.00.00;350,03
07.00.00;414,72
08.00.00;413,66
09.00.00;465,63
10.00.00;416,54
11.00.00;447,53
12.00.00;449,27
13.00.00;450,26
14.00.00;420,09
15.00.00;375,79
16.00.00;385,33
17.00.00;361,60
18.00.00;351,34
19.00.00;327,01
20.00.00;299,25
21.00.00;260,17
22.00.00;235,99
23.00.00;216,99
00.00.00;211,01
01.00.00;266,81
02.00.00;323,89
03.00.00;332,63
04.00.00;374,03
05.00.00;352,07
06.00.00;355,75
07.00.00;415,25
08.00.00;439,79
09.00.00;436,87
10.00.00;426,75
11.00.00;430,22
12.00.00;445,00
13.00.00;411,39
14.00.00;385,21
15.00.00;400,80
16.00.00;376,77
17.00.00;362,36
18.00.00;358,67
19.00.00;341,13
20.00.00;300,74
21.00.00;235,05
22.00.00;202,64
23.00.00;179,10
00.00.00;173,70
01.00.00;170,67
02.00.00;167,48
03.00.00;170,32
04.00.00;176,40
05.00.00;179,22
06.00.00;178,75
07.00.00;196,87
08.00.00;197,90
09.00.00;211,34
10.00.00;234,45
11.00.00;231,92
12.00.00;230,65
13.00.00;234,06
14.00.00;233,23
15.00.00;216,14
16.00.00;188,16
17.00.00;173,80
18.00.00;176,13
19.00.00;178,01
20.00.00;185,85
21.00.00;182,72
22.00.00;178,35
23.00.00;170,21
00.00.00;330,80
01.00.00;270,15
02.00.00;255,18
03.00.00;265,62
04.00.00;249,38
05.00.00;261,84
06.00.00;276,89
07.00.00;394,48
08.00.00;400,03
09.00.00;398,57
10.00.00;388,28
11.00.00;379,46
12.00.00;397,88
13.00.00;387,47
14.00.00;383,43
15.00.00;361,57
16.00.00;360,73
17.00.00;346,43
18.00.00;324,14
19.00.00;308,69
20.00.00;297,12
21.00.00;229,53
22.00.00;198,78
23.00.00;176,61
00.00.00;327,11
01.00.00;272,20
02.00.00;265,72
03.00.00;246,38
04.00.00;299,43
05.00.00;281,14
06.00.00;294,82
07.00.00;369,42
08.00.00;400,18
09.00.00;367,49
10.00.00;366,96
11.00.00;355,70
12.00.00;361,57
13.00.00;359,06
14.00.00;350,08
15.00.00;338,47
16.00.00;359,56
17.00.00;338,34
18.00.00;326,03
19.00.00;308,05
20.00.00;291,62
21.00.00;230,49
22.00.00;199,15
23.00.00;183,31
00.00.00;184,29
01.00.00;246,70
02.00.00;290,54
03.00.00;278,47
04.00.00;292,77
05.00.00;279,11
06.00.00;297,25
07.00.00;365,29
08.00.00;378,46
09.00.00;373,05
10.00.00;362,70
11.00.00;384,64
12.00.00;370,02
13.00.00;374,89
14.00.00;382,14
15.00.00;359,48
16.00.00;345,09
17.00.00;348,51
18.00.00;335,69
19.00.00;313,16
20.00.00;294,78
21.00.00;231,91
22.00.00;200,15
23.00.00;178,92
00.00.00;183,89
01.00.00;178,78
02.00.00;173,75
03.00.00;176,80
04.00.00;208,05
05.00.00;225,06
06.00.00;262,20
07.00.00;373,44
08.00.00;381,31
09.00.00;379,32
10.00.00;374,57
11.00.00;369,68
12.00.00;365,45
13.00.00;386,04
14.00.00;367,11
15.00.00;360,79
16.00.00;352,35
17.00.00;347,78
18.00.00;336,55
19.00.00;319,72
20.00.00;285,63
21.00.00;227,26
22.00.00;195,72
23.00.00;169,34
00.00.00;175,37
01.00.00;169,82
02.00.00;168,91
03.00.00;173,65
04.00.00;202,05
05.00.00;205,09
06.00.00;264,00
07.00.00;375,20
08.00.00;376,71
09.00.00;381,54
10.00.00;369,49
11.00.00;372,58
12.00.00;366,20
13.00.00;396,98
14.00.00;386,22
15.00.00;385,06
16.00.00;376,09
17.00.00;367,73
18.00.00;362,04
19.00.00;333,43
20.00.00;301,19
21.00.00;243,95
22.00.00;206,16
23.00.00;180,17
00.00.00;188,49
01.00.00;189,06
02.00.00;180,40
03.00.00;194,78
04.00.00;210,57
05.00.00;226,35
06.00.00;300,70
07.00.00;376,31
08.00.00;400,27
09.00.00;409,89
10.00.00;400,59
11.00.00;395,23
12.00.00;396,12
13.00.00;405,85
14.00.00;383,60
15.00.00;398,17
16.00.00;395,20
17.00.00;379,94
18.00.00;366,28
19.00.00;335,09
20.00.00;302,62
21.00.00;247,37
22.00.00;209,58
23.00.00;189,49
00.00.00;188,47
01.00.00;192,18
02.00.00;190,78
03.00.00;196,89
04.00.00;221,87
05.00.00;245,59
06.00.00;327,02
07.00.00;389,97
08.00.00;393,88
09.00.00;400,13
10.00.00;391,87
11.00.00;400,89
12.00.00;389,25
13.00.00;409,44
14.00.00;416,23
15.00.00;406,50
16.00.00;382,75
17.00.00;396,03
18.00.00;379,88
19.00.00;357,62
20.00.00;321,65
21.00.00;228,09
22.00.00;200,13
23.00.00;181,29
00.00.00;184,50
01.00.00;180,90
02.00.00;178,44
03.00.00;181,77
04.00.00;204,51
05.00.00;215,68
06.00.00;278,39
07.00.00;373,81
08.00.00;404,66
09.00.00;396,41
10.00.00;393,17
11.00.00;388,17
12.00.00;392,11
13.00.00;381,08
14.00.00;374,58
15.00.00;369,15
16.00.00;364,46
17.00.00;360,16
18.00.00;356,69
19.00.00;341,76
20.00.00;322,45
21.00.00;242,16
22.00.00;203,59
23.00.00;184,91
00.00.00;180,03
01.00.00;180,45
02.00.00;173,10
03.00.00;179,24
04.00.00;201,76
05.00.00;210,74
06.00.00;262,62
07.00.00;354,99
08.00.00;384,61
09.00.00;382,49
10.00.00;377,97
11.00.00;380,74
12.00.00;375,67
13.00.00;382,92
14.00.00;366,70
15.00.00;363,52
16.00.00;363,08
17.00.00;356,26
18.00.00;342,92
19.00.00;333,51
20.00.00;296,92
21.00.00;229,85
22.00.00;194,32
23.00.00;169,54
00.00.00;174,64
01.00.00;169,54
02.00.00;168,12
03.00.00;176,12
04.00.00;194,83
05.00.00;208,57
06.00.00;249,79
07.00.00;355,59
08.00.00;379,41
09.00.00;373,71
10.00.00;358,47
11.00.00;371,68
12.00.00;365,11
13.00.00;363,64
14.00.00;368,17
15.00.00;354,95
16.00.00;349,78
17.00.00;353,51
18.00.00;340,11
19.00.00;312,53
20.00.00;243,57
21.00.00;157,98
22.00.00;135,75
23.00.00;153,93
00.00.00;147,47
01.00.00;145,13
02.00.00;149,55
03.00.00;146,67
04.00.00;169,67
05.00.00;191,94
06.00.00;251,12
07.00.00;344,19
08.00.00;358,61
09.00.00;362,00
10.00.00;356,30
11.00.00;357,12
12.00.00;356,35
13.00.00;359,64
14.00.00;342,69
15.00.00;367,09
16.00.00;343,88
17.00.00;340,28
18.00.00;339,18
19.00.00;316,52
20.00.00;272,19
21.00.00;198,39
22.00.00;161,52
23.00.00;151,09
00.00.00;151,27
01.00.00;148,18
02.00.00;142,92
03.00.00;153,66
04.00.00;165,35
05.00.00;181,32
06.00.00;248,11
07.00.00;354,46
08.00.00;363,62
09.00.00;364,46
10.00.00;362,93
11.00.00;370,68
12.00.00;365,47
13.00.00;361,27
14.00.00;342,34
15.00.00;354,36
16.00.00;341,49
17.00.00;336,34
18.00.00;332,44
19.00.00;316,34
20.00.00;265,54
21.00.00;193,01
22.00.00;161,46
23.00.00;151,80
00.00.00;149,37
01.00.00;145,11
02.00.00;142,66
03.00.00;146,90
04.00.00;143,62
05.00.00;144,89
06.00.00;153,90
07.00.00;171,15
08.00.00;175,82
09.00.00;174,31
10.00.00;174,30
11.00.00;175,98
12.00.00;172,00
13.00.00;173,69
14.00.00;173,02
15.00.00;175,47
16.00.00;173,79
17.00.00;162,50
18.00.00;163,03
19.00.00;162,49
20.00.00;158,52
21.00.00;147,52
22.00.00;139,92
23.00.00;153,43
00.00.00;147,85
01.00.00;148,27
02.00.00;149,22
03.00.00;158,26
04.00.00;163,70
05.00.00;183,65
06.00.00;232,73
07.00.00;354,51
08.00.00;361,93
09.00.00;386,71
10.00.00;408,25
11.00.00;425,92
12.00.00;439,54
13.00.00;451,60
14.00.00;434,17
15.00.00;427,24
16.00.00;424,44
17.00.00;416,84
18.00.00;396,90
19.00.00;352,82
20.00.00;290,08
21.00.00;196,92
22.00.00;161,17
23.00.00;149,96
00.00.00;155,49
01.00.00;148,63
02.00.00;148,13
03.00.00;147,70
04.00.00;161,02
05.00.00;192,09
06.00.00;232,43
07.00.00;364,50
08.00.00;395,52
09.00.00;421,89
10.00.00;434,43
11.00.00;445,88
12.00.00;443,13
13.00.00;455,54
14.00.00;444,48
15.00.00;424,12
16.00.00;432,25
17.00.00;417,86
18.00.00;404,94
19.00.00;366,91
20.00.00;299,73
21.00.00;199,52
22.00.00;163,39
23.00.00;155,65
00.00.00;152,86
01.00.00;151,64
02.00.00;147,21
03.00.00;147,30
04.00.00;158,66
05.00.00;205,70
06.00.00;246,73
07.00.00;379,85
08.00.00;394,46
09.00.00;424,15
10.00.00;432,96
11.00.00;448,07
12.00.00;451,11
13.00.00;448,63
14.00.00;424,50
15.00.00;415,94
16.00.00;423,66
17.00.00;426,98
18.00.00;393,76
19.00.00;370,68
20.00.00;302,07
21.00.00;210,81
22.00.00;169,79
23.00.00;155,45
00.00.00;153,42
01.00.00;151,04
02.00.00;147,67
03.00.00;155,53
04.00.00;169,41
05.00.00;207,17
06.00.00;249,66
07.00.00;370,73
08.00.00;402,25
09.00.00;432,79
10.00.00;461,91
11.00.00;456,56
12.00.00;453,33
13.00.00;462,17
14.00.00;454,26
15.00.00;442,26
16.00.00;436,08
17.00.00;425,07
18.00.00;413,56
19.00.00;374,91
20.00.00;291,86
21.00.00;209,36
22.00.00;170,26
23.00.00;164,41
00.00.00;158,68
01.00.00;154,52
02.00.00;153,52
03.00.00;159,65
04.00.00;169,09
05.00.00;198,62
06.00.00;255,56
07.00.00;396,89
08.00.00;400,14
09.00.00;433,00
10.00.00;446,95
11.00.00;454,09
12.00.00;461,75
13.00.00;462,38
14.00.00;454,36
15.00.00;451,48
16.00.00;440,83
17.00.00;437,29
18.00.00;432,14
19.00.00;386,04
20.00.00;295,15
21.00.00;206,60
22.00.00;169,91
23.00.00;167,07
00.00.00;157,51
01.00.00;155,44
02.00.00;156,72
03.00.00;159,37
04.00.00;177,32
05.00.00;195,81
06.00.00;310,27
07.00.00;398,70
08.00.00;412,79
09.00.00;435,21
10.00.00;448,47
11.00.00;450,57
12.00.00;451,27
13.00.00;453,64
14.00.00;432,74
15.00.00;426,96
16.00.00;427,50
17.00.00;418,52
18.00.00;408,75
19.00.00;379,70
20.00.00;287,14
21.00.00;203,66
22.00.00;164,24
23.00.00;156,38
00.00.00;150,58
01.00.00;148,49
02.00.00;144,57
03.00.00;152,28
04.00.00;171,69
05.00.00;199,51
06.00.00;294,40
07.00.00;359,67
08.00.00;384,09
09.00.00;378,42
10.00.00;363,73
11.00.00;371,97
12.00.00;397,50
13.00.00;413,78
14.00.00;399,96
15.00.00;396,24
16.00.00;397,06
17.00.00;391,82
18.00.00;375,26
19.00.00;359,89
20.00.00;283,25
21.00.00;201,85
22.00.00;161,38
23.00.00;161,46
00.00.00;161,43
01.00.00;159,83
02.00.00;155,10
03.00.00;161,12
04.00.00;183,51
05.00.00;208,41
06.00.00;233,27
07.00.00;325,11
08.00.00;350,78
09.00.00;358,77
10.00.00;361,82
11.00.00;356,09
12.00.00;361,19
13.00.00;338,68
14.00.00;332,57
15.00.00;333,29
16.00.00;324,45
17.00.00;343,91
18.00.00;305,16
19.00.00;305,84
20.00.00;265,19
21.00.00;191,42
22.00.00;157,22
23.00.00;151,52
00.00.00;150,36
01.00.00;145,43
02.00.00;145,86
03.00.00;147,11
04.00.00;157,17
05.00.00;188,36
06.00.00;218,77
07.00.00;309,48
08.00.00;322,27
09.00.00;335,27
10.00.00;311,40
11.00.00;326,38
12.00.00;325,88
13.00.00;325,38
14.00.00;318,88
15.00.00;310,30
16.00.00;310,82
17.00.00;308,95
18.00.00;294,56
19.00.00;271,35
20.00.00;262,81
21.00.00;188,48
22.00.00;158,98
23.00.00;147,72
00.00.00;146,84
01.00.00;144,98
02.00.00;146,51
03.00.00;147,56
04.00.00;143,71
05.00.00;142,04
06.00.00;152,40
07.00.00;169,74
08.00.00;171,32
09.00.00;170,90
10.00.00;171,29
11.00.00;175,99
12.00.00;171,84
13.00.00;171,93
14.00.00;172,39
15.00.00;171,23
16.00.00;169,26
17.00.00;156,19
18.00.00;154,56
19.00.00;156,63
20.00.00;155,14
21.00.00;147,37
22.00.00;139,29
23.00.00;138,84
00.00.00;137,59
01.00.00;138,24
02.00.00;137,72
03.00.00;138,97
04.00.00;139,59
05.00.00;141,06
06.00.00;148,44
07.00.00;168,70
08.00.00;168,71
09.00.00;171,35
10.00.00;169,87
11.00.00;169,96
12.00.00;167,90
13.00.00;168,61
14.00.00;167,39
15.00.00;165,72
16.00.00;162,18
17.00.00;152,62
18.00.00;151,72
19.00.00;154,04
20.00.00;152,97
21.00.00;143,39
22.00.00;139,00
23.00.00;138,41
00.00.00;135,16
01.00.00;135,94
02.00.00;138,14
03.00.00;150,59
04.00.00;161,86
05.00.00;194,37
06.00.00;235,91
07.00.00;324,17
08.00.00;335,84
09.00.00;328,02
10.00.00;329,65
11.00.00;326,06
12.00.00;321,65
13.00.00;329,16
14.00.00;311,39
15.00.00;309,83
16.00.00;303,82
17.00.00;305,10
18.00.00;297,68
19.00.00;275,12
20.00.00;261,91
21.00.00;222,30
22.00.00;212,93
23.00.00;204,78
00.00.00;202,93
01.00.00;201,74
02.00.00;200,87
03.00.00;207,42
04.00.00;216,80
05.00.00;249,01
06.00.00;228,70
07.00.00;329,61
08.00.00;317,15
09.00.00;339,47
10.00.00;335,29
11.00.00;339,19
12.00.00;329,63
13.00.00;338,20
14.00.00;326,93
15.00.00;322,12
16.00.00;320,55
17.00.00;304,73
18.00.00;307,08
19.00.00;277,35
20.00.00;265,58
21.00.00;200,42
22.00.00;161,75
23.00.00;152,67
00.00.00;151,49
01.00.00;148,89
02.00.00;149,94
03.00.00;153,08
04.00.00;165,11
05.00.00;199,78
06.00.00;230,99
07.00.00;332,01
08.00.00;323,33
09.00.00;361,48
10.00.00;359,53
11.00.00;363,27
12.00.00;368,36
13.00.00;358,15
14.00.00;354,61
15.00.00;332,57
16.00.00;359,57
17.00.00;335,58
18.00.00;346,14
19.00.00;296,66
20.00.00;271,16
21.00.00;200,14
22.00.00;165,23
23.00.00;155,50
00.00.00;158,16
01.00.00;154,44
02.00.00;153,71
03.00.00;160,93
04.00.00;179,71
05.00.00;209,13
06.00.00;241,57
07.00.00;314,98
08.00.00;338,48
09.00.00;334,88
10.00.00;332,67
11.00.00;333,79
12.00.00;340,71
13.00.00;335,58
14.00.00;321,75
15.00.00;327,52
16.00.00;320,90
17.00.00;310,67
18.00.00;299,34
19.00.00;288,71
20.00.00;267,39
21.00.00;193,61
22.00.00;161,05
23.00.00;151,77
00.00.00;149,93
01.00.00;149,10
02.00.00;147,08
03.00.00;147,42
04.00.00;162,47
05.00.00;198,61
06.00.00;226,53
07.00.00;298,19
08.00.00;325,59
09.00.00;332,04
10.00.00;323,24
11.00.00;327,41
12.00.00;324,64
13.00.00;320,18
14.00.00;312,28
15.00.00;302,50
16.00.00;309,36
17.00.00;305,35
18.00.00;278,86
19.00.00;272,79
20.00.00;266,60
21.00.00;195,93
22.00.00;162,12
23.00.00;154,98
00.00.00;150,83
01.00.00;150,98
02.00.00;153,49
03.00.00;153,94
04.00.00;163,20
05.00.00;206,75
06.00.00;238,07
07.00.00;324,78
08.00.00;322,04
09.00.00;338,15
10.00.00;349,27
11.00.00;361,07
12.00.00;366,03
13.00.00;375,29
14.00.00;379,68
15.00.00;339,33
16.00.00;334,24
17.00.00;309,98
18.00.00;286,44
19.00.00;281,09
20.00.00;266,30
21.00.00;201,70
22.00.00;166,37
23.00.00;155,53
00.00.00;153,95
01.00.00;152,84
02.00.00;150,63
03.00.00;158,54
04.00.00;175,45
05.00.00;201,96
06.00.00;231,20
07.00.00;311,87
08.00.00;322,20
09.00.00;334,79
10.00.00;330,75
11.00.00;324,29
12.00.00;315,08
13.00.00;318,81
14.00.00;326,51
15.00.00;322,75
16.00.00;313,89
17.00.00;311,94
18.00.00;300,27
19.00.00;275,45
20.00.00;262,06
21.00.00;198,10
22.00.00;163,06
23.00.00;152,23
00.00.00;150,10
01.00.00;147,38
02.00.00;145,83
03.00.00;170,44
04.00.00;220,73
05.00.00;229,96
06.00.00;263,46
07.00.00;352,62
08.00.00;315,26
09.00.00;323,95
10.00.00;321,80
11.00.00;321,52
12.00.00;314,83
13.00.00;327,97
14.00.00;314,48
15.00.00;315,19
16.00.00;327,86
17.00.00;307,40
18.00.00;302,25
19.00.00;279,06
20.00.00;271,88
21.00.00;209,00
22.00.00;174,60
23.00.00;165,21
00.00.00;165,27
01.00.00;163,65
02.00.00;161,30
03.00.00;165,76
04.00.00;173,64
05.00.00;200,67
06.00.00;229,22
07.00.00;315,02
08.00.00;315,07
09.00.00;338,23
10.00.00;344,29
11.00.00;352,38
12.00.00;350,41
13.00.00;361,36
14.00.00;345,10
15.00.00;347,55
16.00.00;355,59
